"","genes","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"8447","Zswim4",500.297282719919,-0.0218873175474577,0.103340494118812,-0.211798073292484,0.832264571714872,0.919228533159228
"8448","Gtf3c3",533.377646867961,-0.0219002462181929,0.0659398520683529,-0.332124588261,0.739795184193462,0.864369431138217
"8449","Sap30l",228.295925347857,-0.0219405504888404,0.095842168259816,-0.228923770060818,0.818928165259457,0.912397705646344
"8450","Tpcn2",32.1671597844706,-0.0219622031278913,0.225538991853499,-0.0973765243313541,0.922427386987552,0.963484296002634
"8451","March9",199.91128723649,-0.0220008306423947,0.120872588539119,-0.182016707909538,0.855569613907263,0.929836555269296
"8452","Rac2",28.5108134305454,-0.0220677709698172,0.224642798107914,-0.0982349363330859,0.921745741432166,0.963160364779004
"8453","Syt5",1688.88031539569,-0.0221116614321446,0.0653545995349582,-0.338333668777468,0.735111754147823,0.861957245802203
"8454","Gucd1",196.957976823497,-0.0221209040378346,0.0923707350224067,-0.239479571451593,0.810733735288186,0.90754223676622
"8455","Fiz1",262.609139862494,-0.0221526909570901,0.0790392912147954,-0.280274413100295,0.779266979795224,0.888812872841623
"8456","Polr3h",375.509152899063,-0.0221888318279368,0.0749223758521276,-0.296157610801483,0.76710971913611,0.881855819872492
"8457","Ptprs",7615.10351411563,-0.0222079670618995,0.0843122593908997,-0.263401398827849,0.792241212554589,0.896251360537733
"8458","Emc4",946.39433791563,-0.0222723282614937,0.0671674562849545,-0.331594041123197,0.740195819736609,0.864570645796348
"8459","Icosl",158.636873316352,-0.022288629572645,0.194486802160029,-0.114602272879706,0.908760378084083,0.957188821774942
"8460","Erp29",919.577124051212,-0.0222998462936706,0.045670051759899,-0.48828160762566,0.625350387272258,0.791622480209196
"8461","Cluh",1848.61360281622,-0.0223095190695704,0.0361061882876212,-0.617886299485651,0.536650290750688,0.7262702743518
"8462","Psme2b",9.55026494709595,-0.0223128619830505,0.340040810968321,-0.0656181883566008,0.94768180810687,0.974779570654934
"8463","Sybu",1796.07424577283,-0.0223285943030341,0.113500203603512,-0.196727350208412,0.844040905947387,0.924533132558709
"8464","Zfp319",365.919151291598,-0.0223298989497953,0.0610238430742844,-0.365920889685906,0.714424108086034,0.848410149535066
"8465","Trim11",382.850830042364,-0.0223314875862825,0.0934400373392984,-0.23899270828834,0.811111236876973,0.907696365312837
"8466","Rbbp4",2297.48919410635,-0.0223567897425324,0.0460426688746436,-0.485566764242128,0.62727436561872,0.792768916082306
"8467","Nfe2l1",4378.87432119494,-0.0224011946934779,0.0605954763419505,-0.369684274236317,0.711617750341361,0.846737876467164
"8468","Mrpl16",292.052830445002,-0.022435401250796,0.0739317884304633,-0.303460821482733,0.761538700520714,0.878519957778391
"8469","Rnf13",912.605332160595,-0.0224982959713091,0.0729071846630142,-0.308588187505784,0.757634807610535,0.876219615554465
"8470","Pcdh11x",216.97364097003,-0.0225372015303768,0.203296201741213,-0.110858940488547,0.911728205586446,0.958763633202155
"8471","Capns2",6.44031789706558,-0.0225383945626756,0.628252043991242,-0.0358747651969275,0.971382217367116,0.987028642344841
"8472","Iffo2",463.538553388934,-0.022554341713315,0.0975638272689667,-0.231175245423046,0.81717866045819,0.911521765220438
"8473","Vps37c",305.824057043956,-0.022573817117649,0.0701405858527014,-0.321836734655383,0.747576383432528,0.869568718897393
"8474","Ktn1",1178.98605781713,-0.022579544262762,0.0542057966024593,-0.416552208029676,0.677005972630872,0.825470759896223
"8475","Parp6",2100.5538536724,-0.0226168210898711,0.0349038116809159,-0.647975679465322,0.517000680529792,0.711580936656459
